left_win,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute,kills_per_game, deaths_per_game, game_length, ckpm, gpr, gspd, gd15, firstblood, firsttower, first3towers, turret_plates_per_game, harold_control_rate, firstdragon, dragon_control_rate, elder_control_rate, baron_control_rate, firstbaron, cs_share, jng_share, wards_per_minute, control_wards_purchased_per_minute, wards_cleared_per_minute
0,6,18,30.933333333333334,0.7759,0.4488607145194618,-0.12033900000000002,-1178.0,0.0,1.0,0.0,3.0,1.0,0.0,0,0.5,0.5,0.0,0.7091575091575092,0.431266846361186,2.7802,1.519396551724138,1.0022,18,6,30.933333333333334,0.7759,0.5511392854805381,0.12033900000000002,1178.0,1.0,0.0,1.0,3.0,0,1.0,1.0,0.5,0.5,0.0,0.7517985611510791,0.568733153638814,3.1358,1.2607758620689655,1.4224
1,19,2,28.65,0.733,0.5682839478613648,0.20088699999999998,908.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6948893974065599,0.5224719101123596,3.8394,1.1867364746945899,1.6056,2,19,28.65,0.733,0.4317160521386352,-0.20088699999999998,-908.0,0.0,0.0,0.0,1.0,0,0.0,0,0.5,0.0,0.0,0.750599520383693,0.47752808988764045,3.2461,1.0820244328097732,1.4311
1,16,11,31.566666666666666,0.8553,0.5305195635885158,0.0721625,1098.0,1.0,0.0,1.0,2.0,0,0.0,0.4,0.5,0.5,0.0,0.7055593685655457,0.5296803652968036,3.7064,1.0770855332629357,1.2672,11,16,31.566666666666666,0.8553,0.4694804364114841,-0.0721625,-1098.0,0.0,1.0,0.0,5.0,1.0,1.0,0.6,0.5,0.5,0.0,0.6895833333333333,0.4703196347031963,2.7561,1.235480464625132,1.8057
0,9,21,34.13333333333333,0.8789,0.46023914839838626,-0.0964379,-149.0,0.0,1.0,1.0,5.0,0,1.0,0.25,0.5,0.0,0.0,0.7362776025236593,0.48936170212765956,3.2227,1.34765625,1.3477,21,9,34.13333333333333,0.8789,0.5397608516016138,0.0964379,149.0,1.0,0.0,0.0,2.0,1.0,0.0,0.75,0.5,1.0,1.0,0.6830601092896175,0.5106382978723404,3.0176,1.259765625,1.377
1,31,4,26.383333333333333,1.3266,0.6208659897099801,0.412875,7397.0,1.0,1.0,1.0,8.0,1.0,0.0,0.75,0.5,1.0,1.0,0.7820844099913867,0.7468354430379747,2.3879,1.7435249526216046,1.2508,4,31,26.383333333333333,1.3266,0.3791340102900199,-0.412875,-7397.0,0.0,0.0,0.0,3.0,0,1.0,0.25,0.5,0.0,0.0,0.6451310861423221,0.25316455696202533,3.487,1.1749842072015162,0.7202
0,17,20,40.083333333333336,0.9231,0.49500371799865445,0.058840699999999996,-232.0,0.0,1.0,1.0,4.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.6577925679423183,0.5178571428571429,3.5177,1.1476091476091475,1.0728,20,18,40.083333333333336,0.9231,0.5049962820013456,-0.058840699999999996,232.0,1.0,0.0,0.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,1.0,0.7085747392815759,0.48214285714285715,2.9189,1.2474012474012472,1.8711
0,5,21,28.583333333333332,0.9096,0.4450320625395137,-0.130482,479.0,0.0,0.0,1.0,8.0,0.5,0.0,0.5,0.5,0.0,0.0,0.6853482786228983,0.5,3.3586,1.2594752186588922,1.0845,21,5,28.583333333333332,0.9096,0.5549679374604863,0.130482,-479.0,1.0,1.0,0.0,6.0,0.5,1.0,0.5,0.5,1.0,1.0,0.7282430213464697,0.5,2.9738,1.6443148688046647,1.3644
0,11,18,28.983333333333334,1.0006,0.44737549437468804,-0.0986518,-2657.0,0.0,0.0,0.0,5.0,0,0.0,0.25,0.5,0.0,0.0,0.6912698412698413,0.4380165289256198,2.5187,0.9315698677400804,1.1041,18,11,28.983333333333334,1.0006,0.552624505625312,0.0986518,2657.0,1.0,1.0,1.0,8.0,1.0,1.0,0.75,0.5,1.0,1.0,0.7365129007036747,0.5619834710743802,2.6912,1.0350776308223117,1.2076
0,11,22,24.466666666666665,1.3488,0.44463613220845344,-0.12826500000000002,-2204.0,1.0,0.0,0.0,6.0,1.0,0.0,0,0.5,0.0,0.0,0.6431492842535788,0.36363636363636365,2.2071,1.2670299727520438,0.8583,22,11,24.466666666666665,1.3488,0.5553638677915466,0.12826500000000002,2204.0,0.0,1.0,1.0,14.0,0,1.0,1.0,0.5,1.0,1.0,0.7567030784508441,0.6363636363636364,2.6975,1.2670299727520438,0.6948
1,23,9,31.166666666666668,1.0267,0.5245132175124126,-0.00481603,-741.0,0.0,0.0,0.0,2.0,0,0.0,0.2,1.0,0.5,0.0,0.6458333333333334,0.4506329113924051,2.7914,0.9946524064171123,1.0267,9,23,31.166666666666668,1.0267,0.4754867824875874,0.00481603,741.0,1.0,1.0,1.0,8.0,1.0,1.0,0.8,0.0,0.5,1.0,0.7395751376868608,0.549367088607595,2.3422,0.9304812834224598,1.4439
1,31,10,26.016666666666666,1.5375,0.5989742425493272,0.347674,5571.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7732447817836812,0.5719063545150501,2.8828,1.1146700832799488,1.23,9,31,26.016666666666666,1.5375,0.4010257574506728,-0.347674,-5571.0,0.0,0.0,0.0,1.0,0,0.0,0,0.5,0.0,0.0,0.6647992530345471,0.4280936454849498,2.4215,0.8840486867392697,0.6534
1,27,5,25.033333333333335,1.2783,0.6147145418723574,0.234183,11432.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7654205607476635,0.6883561643835616,2.5166,0.7989347536617842,0.719,5,27,25.033333333333335,1.2783,0.38528545812764264,-0.234183,-11432.0,0.0,0.0,0.0,1.0,0,0.0,0,0.5,0.0,0.0,0.6673326673326674,0.3116438356164384,1.8375,0.23968042609853527,0.719
0,27,29,59.61666666666667,0.9393,0.4875251697494732,0.028448700000000004,861.0,1.0,1.0,0.0,1.0,0,0.0,0.4444444444444444,0.0,0.25,0.0,0.7864864864864864,0.4146341463414634,3.4722,0.9896561364271736,1.1909,29,27,59.61666666666667,0.9393,0.5124748302505268,-0.028448700000000004,-861.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5555555555555556,1.0,0.75,1.0,0.6666666666666666,0.5853658536585366,2.6335,0.7045009784735812,1.7948
0,19,24,35.25,1.2199,0.4790414071314858,0.0161725,415.0,0.0,1.0,1.0,9.0,1.0,0.0,0.2,0.5,0.0,0.0,0.7326666666666667,0.5358649789029536,2.6667,0.851063829787234,1.0213,24,19,35.25,1.2199,0.5209585928685142,-0.0161725,-415.0,1.0,0.0,0.0,4.0,0,1.0,0.8,0.5,1.0,1.0,0.6445743989603638,0.4641350210970464,2.8936,1.1063829787234043,1.2199
0,9,25,29.35,1.1584,0.45241158738328063,-0.18221700000000002,-3024.0,0.0,0.0,0.0,3.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.7373572593800979,0.4355300859598854,2.5894,0.7155025553662692,0.9199,25,9,29.35,1.1584,0.5475884126167193,0.18221700000000002,3024.0,1.0,1.0,1.0,4.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.7103235747303543,0.5644699140401146,2.4191,0.9199318568994889,1.0903
1,23,7,26.333333333333332,1.1392,0.54420508068875,0.11715999999999999,597.0,1.0,0.0,0.0,4.0,0.5,1.0,1.0,0.5,1.0,1.0,0.6863636363636364,0.45121951219512196,2.3544,1.1012658227848102,0.8354,7,23,26.333333333333332,1.1392,0.4557949193112501,-0.11715999999999999,-597.0,0.0,1.0,1.0,3.0,0.5,0.0,0,0.5,0.0,0.0,0.7210762331838565,0.5487804878048781,2.5063,0.8354430379746836,1.2532
1,28,8,24.166666666666668,1.4897,0.5762713678644446,0.263447,5880.0,1.0,1.0,1.0,14.0,1.0,0.0,0.6666666666666666,0.5,1.0,1.0,0.745158002038736,0.6226415094339622,2.2345,0.7448275862068965,1.2414,8,29,24.166666666666668,1.4897,0.4237286321355555,-0.263447,-5880.0,0.0,0.0,0.0,6.0,0,1.0,0.3333333333333333,0.5,0.0,0.0,0.6992481203007519,0.37735849056603776,2.8966,1.2413793103448276,0.869
1,24,11,31.95,1.0955,0.5367592530169217,0.18373399999999998,2573.0,0.0,1.0,1.0,5.0,1.0,0.0,0.6,0.5,1.0,1.0,0.6521739130434783,0.5440806045340051,2.4413,1.0954616588419406,1.0016,11,24,31.95,1.0955,0.46324074698307827,-0.18373399999999998,-2573.0,1.0,0.0,0.0,2.0,0,1.0,0.4,0.5,0.0,0.0,0.7693498452012384,0.45591939546599497,2.1283,0.7824726134585289,1.0016
1,19,11,26.566666666666666,1.1292,0.5393423034962855,0.06003530000000001,1268.0,0.0,0.0,0.0,5.0,0,1.0,0.3333333333333333,0.5,1.0,1.0,0.7390158172231986,0.5103244837758112,2.5972,1.053952321204517,0.9787,11,19,26.566666666666666,1.1292,0.46065769650371446,-0.06003530000000001,-1268.0,1.0,1.0,1.0,4.0,1.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.6751918158567775,0.4896755162241888,2.2961,0.8657465495608532,1.2045
1,20,10,22.8,1.3158,0.5730012611826829,0.30446599999999996,2639.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7693169092945129,0.5598455598455598,2.8947,0.9649122807017544,0.7456,10,20,22.8,1.3158,0.4269987388173171,-0.30446599999999996,-2639.0,1.0,0.0,0.0,3.0,0,0.0,0,0.5,0.0,0.0,0.659016393442623,0.44015444015444016,2.0175,0.7456140350877193,0.7895
0,10,30,33.53333333333333,1.1928,0.4648311913218469,-0.015436600000000002,4161.0,0.0,1.0,1.0,11.0,0.5,1.0,0.6,0.5,0.0,0.0,0.6984435797665369,0.5237113402061856,2.9523,1.2524850894632207,1.3121,30,10,33.53333333333333,1.1928,0.5351688086781531,0.015436600000000002,-4161.0,1.0,0.0,0.0,4.0,0.5,0.0,0.4,0.5,1.0,1.0,0.6718648473034438,0.4762886597938144,3.3698,0.9840954274353877,1.3718
1,25,12,27.5,1.3455,0.5666838285027812,0.19850299999999999,5714.0,0.0,1.0,1.0,13.0,1.0,1.0,0.25,0.5,1.0,1.0,0.7082551594746717,0.5878378378378378,2.5091,0.9818181818181818,1.0545,12,25,27.5,1.3455,0.4333161714972188,-0.19850299999999999,-5714.0,1.0,0.0,0.0,1.0,0,0.0,0.75,0.5,0.0,0.0,0.7187187187187187,0.41216216216216217,2.6909,1.0909090909090908,0.7273
0,17,26,37.06666666666667,1.1601,0.483498315005945,-0.0426751,-1055.0,1.0,1.0,0.0,5.0,0.5,1.0,0.4,0.5,0.0,0.0,0.7686809616634178,0.4930555555555556,3.5612,1.4028776978417266,1.4838,26,17,37.06666666666667,1.1601,0.516501684994055,0.0426751,1055.0,0.0,0.0,1.0,5.0,0.5,0.0,0.6,0.5,1.0,1.0,0.6866132017273288,0.5069444444444444,3.6151,1.3219424460431652,1.3489
1,25,15,25.983333333333334,1.5394,0.5676455711267815,0.185343,3269.0,0.0,1.0,1.0,8.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7920072661217076,0.6178343949044586,2.2707,0.6157793457344451,1.501,15,25,25.983333333333334,1.5394,0.4323544288732185,-0.185343,-3269.0,1.0,0.0,0.0,6.0,0.5,0.0,0,0.5,0.0,0.0,0.6411870503597122,0.3821656050955414,2.8095,0.846696600384862,0.8467
1,24,20,41.63333333333333,1.0568,0.5297037158739286,0.132854,3142.0,0.0,1.0,1.0,9.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,0.7096774193548387,0.6059322033898306,3.5308,0.9607686148919136,1.8014,20,24,41.63333333333333,1.0568,0.4702962841260714,-0.132854,-3142.0,1.0,0.0,0.0,3.0,0,0.0,0.42857142857142855,0.5,0.0,0.0,0.7256857855361596,0.3940677966101695,3.4588,1.2730184147317853,1.3931
1,23,10,26.316666666666666,1.254,0.5577414567789274,0.199567,-489.0,0.0,0.0,0.0,4.0,0,0.0,0.75,0.5,1.0,1.0,0.7313974591651543,0.5212121212121212,2.7739,1.291956934768841,1.064,10,23,26.316666666666666,1.254,0.4422585432210726,-0.199567,489.0,1.0,1.0,1.0,6.0,1.0,1.0,0.25,0.5,0.0,0.0,0.6755793226381461,0.47878787878787876,2.2419,0.9879670677644079,1.14
1,25,7,29.7,1.0774,0.5653861758630865,0.160106,5865.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7563805104408353,0.5127478753541076,2.963,1.2121212121212122,1.1785,7,25,29.7,1.0774,0.4346138241369135,-0.160106,-5865.0,0.0,0.0,0.0,2.0,0,0.0,0,0.5,0.0,0.0,0.7042360060514372,0.48725212464589235,2.5253,0.7407407407407408,1.1448
0,8,23,28.433333333333334,1.0903,0.41883560661817415,-0.198702,-3715.0,0.0,0.0,0.0,2.0,0.5,1.0,0.75,0.5,0.0,0.0,0.6135670731707317,0.4417989417989418,2.2157,0.7737397420867527,0.6682,23,8,28.433333333333334,1.0903,0.5811643933818258,0.198702,3715.0,1.0,1.0,1.0,5.0,0.5,0.0,0.25,0.5,1.0,1.0,0.7970660146699267,0.5582010582010583,2.286,0.7737397420867527,1.0903
0,11,29,27.416666666666668,1.459,0.4273990825239395,-0.22559200000000001,-3914.0,0.0,0.0,0.0,2.0,0,0.0,0,0.5,0.0,0.0,0.6957773512476008,0.3157894736842105,2.152,0.6930091185410334,1.1672,29,11,27.416666666666668,1.459,0.5726009174760606,0.22559200000000001,3914.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7449605609114811,0.6842105263157895,2.6261,1.3860182370820668,1.0213
1,23,11,25.833333333333332,1.3161,0.5709758992620116,0.195163,7560.0,0.0,1.0,1.0,13.0,1.0,1.0,0.75,0.5,1.0,1.0,0.7810077519379846,0.5622775800711743,2.5161,1.006451612903226,0.8129,11,23,25.833333333333332,1.3161,0.42902410073798836,-0.195163,-7560.0,1.0,0.0,0.0,0.0,0,0.0,0.25,0.5,0.0,0.0,0.6806083650190115,0.4377224199288256,2.0903,0.5806451612903226,0.5032
0,12,23,23.733333333333334,1.4747,0.4420274819016,-0.17083399999999999,-5086.0,0.0,0.0,0.0,4.0,0,0.0,0.3333333333333333,0.5,0.0,0.0,0.6982758620689655,0.4647887323943662,2.486,0.4634831460674157,0.8427,23,12,23.733333333333334,1.4747,0.5579725180984,0.17083399999999999,5086.0,1.0,1.0,1.0,10.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.6974789915966386,0.5352112676056338,2.4438,0.9269662921348314,0.8427
1,24,15,35.95,1.0848,0.5402711768599713,0.14661400000000002,4573.0,1.0,1.0,1.0,7.0,1.0,0.0,0.6,0.5,0.5,0.0,0.760725075528701,0.5772357723577236,3.2823,1.0848400556328233,1.5577,15,24,35.95,1.0848,0.4597288231400287,-0.14661400000000002,-4573.0,0.0,0.0,0.0,2.0,0,1.0,0.4,0.5,0.5,1.0,0.648955223880597,0.42276422764227645,3.1711,1.2517385257301807,1.1961
1,23,17,32.016666666666666,1.2493,0.542947625269315,0.0872315,-1125.0,0.0,1.0,1.0,8.0,0.5,0.0,0.6,0.5,1.0,1.0,0.7208611729769859,0.5516372795969773,2.9672,0.9370119729307652,1.2806,17,23,32.016666666666666,1.2493,0.45705237473068505,-0.0872315,1125.0,1.0,0.0,0.0,5.0,0.5,1.0,0.4,0.5,0.0,0.0,0.6850037678975132,0.44836272040302266,2.7486,1.467985424258199,1.0932
1,29,17,29.1,1.5808,0.5666232049401496,0.187617,3284.0,1.0,1.0,1.0,8.0,0.5,0.0,0.5,0.5,1.0,1.0,0.7915590008613265,0.6060606060606061,2.2337,0.8591065292096219,0.8591,17,29,29.1,1.5808,0.43337679505985044,-0.187617,-3284.0,0.0,0.0,0.0,4.0,0.5,1.0,0.5,0.5,0.0,0.0,0.6454622561492791,0.3939393939393939,2.4399,1.0309278350515463,0.8247
1,33,25,31.25,1.824,0.5434894451022825,0.10589000000000001,-859.0,0.0,0.0,1.0,8.0,1.0,0.0,0.5,0.5,1.0,1.0,0.7363067292644757,0.5900783289817232,2.752,0.736,0.8,24,33,31.25,1.824,0.4565105548977175,-0.10589000000000001,859.0,1.0,1.0,0.0,5.0,0,1.0,0.5,0.5,0.0,0.0,0.6581673306772908,0.40992167101827676,2.432,0.544,0.928
0,8,20,20.433333333333334,1.3703,0.45246535198290316,-0.14427,-4469.0,1.0,0.0,0.0,4.0,0,0.0,0,0.5,0.5,0.0,0.7114014251781473,0.47257383966244726,1.9576,0.7830342577487766,0.4405,20,8,20.433333333333334,1.3703,0.5475346480170968,0.14427,4469.0,0.0,1.0,1.0,11.0,1.0,1.0,1.0,0.5,0.5,0.0,0.7279151943462897,0.5274261603375527,1.9086,0.8809135399673735,0.5873
0,13,19,20.35,1.5725,0.4590246991766941,-0.0773496,-1167.0,0.0,1.0,0.0,7.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.0,0.5897435897435898,0.48559670781893005,1.8182,0.49140049140049136,0.688,19,13,20.35,1.5725,0.5409753008233059,0.0773496,1167.0,1.0,0.0,1.0,13.0,0.5,0.0,0.6666666666666666,0.5,0.5,0.0,0.8227513227513228,0.51440329218107,2.2604,1.0319410319410318,0.688
1,17,23,36.55,1.0944,0.5104287592351987,0.00755783,-2245.0,0.0,1.0,0.0,6.0,0.5,0.0,0.2,0.5,1.0,1.0,0.6719056974459725,0.4365256124721604,3.8851,1.2038303693570451,1.2859,23,17,36.55,1.0944,0.4895712407648013,-0.00755783,2245.0,1.0,0.0,1.0,6.0,0.5,1.0,0.8,0.5,0.0,0.0,0.7408616187989556,0.5634743875278396,2.6265,0.7934336525307798,1.7237
1,31,12,27.166666666666668,1.5828,0.5540555774759033,0.138749,3852.0,1.0,1.0,1.0,8.0,1.0,0.0,0.3333333333333333,0.5,1.0,1.0,0.6851691240242844,0.5079872204472844,2.908,2.0245398773006134,1.0675,12,31,27.166666666666668,1.5828,0.4459444225240967,-0.138749,-3852.0,0.0,0.0,0.0,6.0,0,1.0,0.6666666666666666,0.5,0.0,0.0,0.7604735883424408,0.49201277955271566,2.2822,0.7730061349693251,0.9571
0,23,24,35.233333333333334,1.334,0.5008376211559172,0.054585,1644.0,0.0,0.0,1.0,7.0,0.5,0.0,0.5,0.5,0.5,1.0,0.7057598889659958,0.5472636815920398,2.6679,0.9366130558183539,1.6462,24,23,35.233333333333334,1.334,0.4991623788440828,-0.054585,-1644.0,1.0,1.0,0.0,4.0,0.5,1.0,0.5,0.5,0.5,0.0,0.724837074583635,0.4527363184079602,3.9167,1.4474929044465468,0.9934
0,21,36,28.4,2.007,0.44773248059099147,-0.165175,-2101.0,1.0,0.0,0.0,5.0,0,0.0,0,0.5,0.0,0.0,0.6914986853637161,0.4911242603550296,2.3944,0.7394366197183099,1.2324,36,21,28.4,2.007,0.5522675194090085,0.165175,2101.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.5,1.0,1.0,0.7140335392762577,0.5088757396449705,3.1338,1.1619718309859155,0.9859
1,19,14,30.483333333333334,1.0826,0.5253546662679203,0.00613035,2599.0,0.0,1.0,1.0,7.0,0.5,1.0,1.0,0.5,0.0,0.0,0.722809667673716,0.6055276381909548,2.3619,0.6889010388190268,1.0169,14,19,30.483333333333334,1.0826,0.4746453337320798,-0.00613035,-2599.0,1.0,0.0,0.0,3.0,0.5,0.0,0,0.5,1.0,1.0,0.6624704956726987,0.3944723618090452,2.0667,0.7873154729360305,0.8857
0,13,21,30.983333333333334,1.0974,0.4501787213418381,-0.142679,-721.0,1.0,1.0,1.0,3.0,0,1.0,0.4,0.5,0.0,0.0,0.666183924692252,0.37122969837587005,2.6789,1.0650887573964496,0.8069,21,13,30.983333333333334,1.0974,0.5498212786581619,0.142679,721.0,0.0,0.0,0.0,6.0,1.0,0.0,0.6,0.5,1.0,1.0,0.725718194254446,0.62877030162413,2.7434,0.8391608391608392,1.0651
0,11,22,32.35,1.0201,0.4434848731736462,-0.145848,-4017.0,0.0,0.0,0.0,5.0,0,0.0,0.2,0.5,0.0,0.0,0.666407465007776,0.43989071038251365,2.3802,0.6182380216383307,1.1437,22,11,32.35,1.0201,0.5565151268263538,0.145848,4017.0,1.0,1.0,1.0,7.0,1.0,1.0,0.8,0.5,1.0,1.0,0.760852407261247,0.5601092896174863,2.5039,0.8964451313755796,1.2056
1,18,23,33.63333333333333,1.219,0.5079130567443653,-0.058532900000000006,-5476.0,0.0,0.0,0.0,2.0,0,0.0,0.6,0.5,0.5,1.0,0.6664345403899722,0.550351288056206,3.0327,1.5758176412289395,1.2488,23,18,33.63333333333333,1.219,0.4920869432556347,0.058532900000000006,5476.0,1.0,1.0,1.0,6.0,1.0,1.0,0.4,0.5,0.5,0.0,0.7203579418344519,0.4496487119437939,3.0327,1.3082259663032705,1.0406
1,29,13,29.4,1.4286,0.5357012971269245,0.0822165,1942.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6689595872742906,0.4923547400611621,2.381,1.2925170068027212,1.1905,13,29,29.4,1.4286,0.4642987028730755,-0.0822165,-1942.0,0.0,0.0,0.0,6.0,0,0.0,0,0.5,0.0,0.0,0.7576576576576577,0.5076452599388379,2.8571,0.6462585034013606,0.7823
0,18,27,33.78333333333333,1.332,0.46403926640585463,-0.039851099999999993,227.0,0.0,1.0,1.0,10.0,1.0,0.0,0,0.5,0.0,0.0,0.6752577319587629,0.42178770949720673,2.6048,0.9768130241736557,0.9176,27,18,33.78333333333333,1.332,0.5359607335941454,0.039851099999999993,-227.0,1.0,0.0,0.0,4.0,0,1.0,1.0,0.5,1.0,1.0,0.7933884297520661,0.5782122905027933,2.072,0.6512086827824372,1.48
1,24,33,29.883333333333333,1.9074,0.49967441585129685,-0.0335289,-4547.0,0.0,0.0,0.0,2.0,0,0.0,0.25,0.5,1.0,1.0,0.666073018699911,0.3785310734463277,2.1417,0.4015616285554936,0.9035,33,24,29.883333333333333,1.9074,0.5003255841487032,0.0335289,4547.0,1.0,1.0,1.0,8.0,1.0,1.0,0.75,0.5,0.0,0.0,0.7196969696969697,0.6214689265536724,2.5767,0.6023424428332403,0.502
0,10,29,32.983333333333334,1.1824,0.45588697757791125,-0.0547654,1768.0,1.0,1.0,1.0,10.0,1.0,0.0,0.2,0.5,0.0,0.0,0.6847090663058186,0.5192307692307693,2.5467,1.030823648307226,1.0308,29,10,32.983333333333334,1.1824,0.5441130224220887,0.0547654,-1768.0,0.0,0.0,0.0,5.0,0,1.0,0.8,0.5,1.0,1.0,0.7407932011331445,0.4807692307692308,2.6983,1.1520970186963113,1.4553
0,15,34,28.333333333333332,1.7294,0.4218183137425628,-0.156345,-3170.0,0.0,1.0,0.0,6.0,0.5,1.0,0.25,0.5,0.0,0.0,0.6565217391304348,0.39221556886227543,2.6118,0.9176470588235295,1.1294,34,15,28.333333333333332,1.7294,0.5781816862574373,0.156345,3170.0,1.0,0.0,1.0,8.0,0.5,0.0,0.75,0.5,1.0,1.0,0.7648578811369509,0.6077844311377245,3.0353,0.5647058823529412,1.1647
1,26,22,40.61666666666667,1.1572,0.5204257632396663,-0.00611316,500.0,1.0,1.0,1.0,10.0,0.5,0.0,0.5714285714285714,0.5,0.0,0.0,0.8103339634530561,0.5102459016393442,3.1514,1.107919573245794,1.3541,21,26,40.61666666666667,1.1572,0.47957423676033367,0.00611316,-500.0,0.0,0.0,0.0,7.0,0.5,1.0,0.42857142857142855,0.5,1.0,1.0,0.6173469387755102,0.48975409836065575,3.0776,1.2064013130898645,1.3295
0,14,21,24.75,1.4141,0.47614761476147616,-0.0692547,1362.0,1.0,0.0,0.0,6.0,0,0.0,0,0.5,0.0,0.0,0.7927927927927928,0.483739837398374,2.5051,0.8080808080808081,1.1313,21,14,24.75,1.4141,0.5238523852385238,0.0692547,-1362.0,0.0,1.0,1.0,6.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6784968684759917,0.516260162601626,2.7071,1.6565656565656566,0.9697
1,31,24,29.516666666666666,1.8634,0.5398380333101306,0.048887400000000004,-364.0,1.0,0.0,1.0,7.0,1.0,0.0,0.4,0.5,1.0,1.0,0.6674917491749175,0.5297450424929179,2.1344,0.6775832862789385,1.118,24,31,29.516666666666666,1.8634,0.4601619666898694,-0.048887400000000004,364.0,0.0,1.0,0.0,4.0,0,1.0,0.6,0.5,0.0,0.0,0.7344434706397897,0.4702549575070821,2.8797,0.9824957651044608,0.7453
1,39,9,26.166666666666668,1.8344,0.5843193596387706,0.257248,7410.0,1.0,1.0,1.0,5.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7786259541984732,0.6889632107023411,2.0255,0.8025477707006369,0.7261,9,39,26.166666666666668,1.8344,0.4156806403612294,-0.257248,-7410.0,0.0,0.0,0.0,3.0,0.5,0.0,0,0.5,0.0,0.0,0.6347305389221557,0.3110367892976589,2.3694,0.840764331210191,0.5732
1,24,5,37.43333333333333,0.7747,0.5445453873993648,0.0916043,5829.0,1.0,1.0,1.0,7.0,1.0,0.0,0.5,0.5,1.0,1.0,0.7110726643598616,0.5224489795918368,4.1407,1.1219946571682993,1.2021,5,24,37.43333333333333,0.7747,0.4554546126006352,-0.0916043,-5829.0,0.0,0.0,0.0,2.0,0,1.0,0.5,0.5,0.0,0.0,0.7184009406231628,0.4775510204081633,2.9118,0.9349955476402494,1.6563
0,5,14,36.583333333333336,0.5194,0.48507792049674314,0.00190185,4757.0,1.0,1.0,1.0,10.0,1.0,0.0,0.2,0.5,0.0,0.0,0.6984126984126984,0.5845213849287169,3.4715,1.5034168564920272,1.5581,14,5,36.583333333333336,0.5194,0.5149220795032569,-0.00190185,-4757.0,0.0,0.0,0.0,0.0,0,1.0,0.8,0.5,1.0,1.0,0.725609756097561,0.4154786150712831,3.1162,1.1753986332574031,1.7494
0,7,15,34.5,0.6377,0.4746608671162361,0.00914149,-1045.0,0.0,1.0,0.0,3.0,0.5,0.0,0,0.5,0.5,0.0,0.7151515151515152,0.45036319612590797,3.3913,1.7391304347826086,1.7101,15,7,34.5,0.6377,0.5253391328837639,-0.00914149,1045.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.7821297429620563,0.549636803874092,3.0145,1.3043478260869565,1.7391
1,12,7,37.21666666666667,0.5105,0.5305322486647879,0.0386823,1309.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7182846932698035,0.5501165501165501,3.2781,1.3434841021047916,2.2302,7,12,37.21666666666667,0.5105,0.46946775133521207,-0.0386823,-1309.0,0.0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.7581658291457286,0.44988344988344986,4.0305,1.9077474249888042,1.9077
0,4,18,25.1,0.8765,0.4301261494798708,-0.205607,-1698.0,0.0,0.0,0.0,9.0,0.5,0.0,0,0.5,0.0,0.0,0.7308868501529052,0.3925925925925926,3.5857,1.593625498007968,1.3546,18,4,25.1,0.8765,0.5698738505201292,0.205607,1698.0,1.0,1.0,1.0,8.0,0.5,1.0,1.0,0.5,1.0,1.0,0.7358851674641148,0.6074074074074074,4.1036,1.394422310756972,1.3546
